Region,Scenario,Percentile,Year,SLR,Return_Period,Exceedance_Probability,Exposed_Buildings,Damaged_Buildings,Exposed_Residential_Buildings,Exposed_Nonresidential_Buildings,Building_Loss,Residential_Building_Loss,Nonresidential_Building_Loss,Exposed_Building_Value,Exposed_Population,Exposed_Households,Exposed_Road_km,Road_Loss,Exposed_Road_Value,Infrastructure_Loss,Exposed_Infrastructure_Value,Exposed_Infrastructure,Crop_Loss,Total_Crop_Value,Exposed_Evacuation_Centres,Exposed_Health_Facilties,Exposed_Schools,Total_Exposed_Value,Total_Loss,Depth.range_<_0.5.Buildings,Depth.range_<_0.5.Population,Depth.range_0.5_1.0.Buildings,Depth.range_0.5_1.0.Population,Depth.range_1.0_1.5.Buildings,Depth.range_1.0_1.5.Population,Depth.range_1.5_2.0.Buildings,Depth.range_1.5_2.0.Population,Depth.range_2.0_+.Buildings,Depth.range_2.0_+.Population
National,ssp245 (medium confidence),50,2150,1.23,100,0.01,22106,20602,13517,8589,471255299,257363224,213892075,1343836354,63385,3021,309.22,22922732,132218139,25634905,54705877,871,450714,576368,0,0,139,1531336737,520263650,2272,3576,2350,4066,2726,4149,3014,4184,11744,47410
National,ssp245 (medium confidence),50,2150,1.23,250,0.004,23017,21587,14050,8967,569318090,311886103,257431988,1391303224,64910,3090,322.73,26345606,136936536,27474824,54705877,871,509663,607664,0,0,145,1583553301,623648184,2096,3513,2190,3651,2598,4312,2759,3817,13374,49617
National,ssp585 (medium confidence),50,2020,0.08,1,0.6321,473,149,238,235,24740,10908,13832,30284071,20836,1158,1.95,14828,453995,268337,2344139,53,1806,26080,0,0,0,33108285,309711,438,9644,35,11192,0,0,0,0,0,0
National,ssp585 (medium confidence),50,2020,0.08,5,0.1813,10925,8307,6559,4366,18406346,8898634,9507713,762658322,46871,2244,142.77,4120230,53584601,9230324,51204644,797,122823,192992,0,0,61,867640559,31879724,3474,6370,4085,7281,2551,9075,667,7843,148,16302
National,ssp585 (medium confidence),50,2020,0.08,10,0.0952,12118,9606,7314,4804,29057771,14078651,14979120,823080111,48529,2317,160.6,5431173,61580784,12237770,53686599,865,142382,213856,0,0,71,938561350,46869097,3284,5442,3909,6845,3288,8100,1317,8415,320,19727
National,ssp585 (medium confidence),50,2020,0.08,25,0.0392,13721,11299,8330,5391,53168814,26378946,26789868,910726161,50904,2417,184.83,7415859,73621767,15491774,53704981,867,170835,250368,0,0,79,1038303278,76247282,3178,4819,3485,5741,3515,7846,2581,7142,962,25356
National,ssp585 (medium confidence),50,2020,0.08,50,0.0198,15132,12880,9244,5888,88384119,44604864,43779255,995335730,52721,2499,205.75,9413111,83976180,17714859,53787239,869,205445,286880,0,0,82,1133386029,115717534,3022,4086,3269,5623,3472,6322,3031,7166,2338,29524
National,ssp585 (medium confidence),50,2020,0.08,100,0.01,16721,14585,10198,6523,141522088,73345447,68176641,1075140123,54347,2591,231.27,11669698,95390645,19477190,53787239,869,254716,349472,0,0,87,1224667479,172923693,2795,3638,3164,4705,3338,5787,3109,6855,4315,33362
National,ssp585 (medium confidence),50,2020,0.08,250,0.004,18029,15979,10997,7032,211048301,112126897,98921404,1141377510,56508,2681,251.19,14003268,105249546,21383228,53787239,869,301877,391200,0,0,96,1300805494,246736674,2677,4127,2922,4042,3205,4874,3192,6206,6033,37259
National,ssp585 (medium confidence),50,2030,0.146,1,0.6321,571,214,296,275,47602,20755,26847,35682506,22372,1227,2.77,19393,590380,325683,2790084,65,3199,31296,0,0,0,39094266,395877,461,6041,110,16331,0,0,0,0,0,0
National,ssp585 (medium confidence),50,2030,0.146,5,0.1813,11470,9001,6901,4569,21237063,10294663,10942400,789780926,47899,2289,152.01,4558168,57787089,9950166,52024426,819,130619,203424,0,0,66,899795865,35876017,3537,6354,4069,7237,2870,8557,787,7444,207,18307
National,ssp585 (medium confidence),50,2030,0.146,10,0.0952,12655,10231,7651,5004,33137311,16116018,17021293,852556162,49580,2359,169.55,5889157,66167464,12843447,53704981,867,150607,229504,0,0,73,972658111,52020521,3353,5908,3852,6221,3488,8462,1555,8116,407,20873
National,ssp585 (medium confidence),50,2030,0.146,25,0.0392,14254,11929,8673,5581,59613529,29751772,29861757,949347901,51732,2449,193.31,7902433,78444775,15971554,53787231,868,180321,255584,0,0,81,1081835492,83667837,3282,4899,3366,5668,3667,7786,2748,7073,1191,26306
National,ssp585 (medium confidence),50,2030,0.146,50,0.0198,15626,13496,9574,6052,97947856,49768355,48179501,1024355870,53214,2530,214.01,9909972,88463789,18072215,53787239,869,214272,302528,0,0,84,1166909426,126144315,3064,4079,3281,5403,3467,6144,3050,7305,2764,30283
National,ssp585 (medium confidence),50,2030,0.146,100,0.01,17220,15172,10500,6720,154956870,80636544,74320326,1103071893,55057,2624,238.63,12204652,99361508,19842572,53787239,869,266279,365120,0,0,91,1256585760,187270372,2928,3834,3117,4561,3304,5621,3161,6863,4710,34178
National,ssp585 (medium confidence),50,2030,0.146,250,0.004,18497,16492,11297,7200,227772123,121419083,106353040,1162981177,57260,2719,257.56,14591362,108313004,21732562,53787239,869,312322,391200,0,0,100,1325472620,264408368,2788,4359,2841,3963,3204,4726,3217,6203,6447,38009
National,ssp585 (medium confidence),50,2040,0.217,1,0.6321,678,291,358,320,80298,35136,45162,42494690,23409,1281,3.16,24941,659994,385293,2887194,68,4835,31296,0,0,0,46073174,495367,518,5811,160,17598,0,0,0,0,0,0
National,ssp585 (medium confidence),50,2040,0.217,5,0.1813,11862,9711,7153,4709,24563210,11947626,12615584,808242291,48479,2316,158.1,5036132,60815064,10705820,52901499,834,139492,213856,0,0,69,922172711,40444654,3419,6185,3967,6857,3228,8477,969,7654,279,19306
National,ssp585 (medium confidence),50,2040,0.217,10,0.0952,13055,10895,7894,5161,37905216,18506865,19398351,872563140,49968,2377,176.22,6390558,69903780,13463719,53787231,868,159388,234720,0,0,75,996488871,57918882,3314,5398,3675,6157,3689,8141,1870,7850,507,22422
National,ssp585 (medium confidence),50,2040,0.217,25,0.0392,14613,12569,8922,5691,67129357,33691114,33438243,969050822,52317,2477,198.81,8432165,81397486,16462619,53787239,869,190456,281664,0,0,82,1104517212,92214598,3188,4731,3294,5697,3747,7233,2874,7396,1510,27260
National,ssp585 (medium confidence),50,2040,0.217,50,0.0198,15949,14092,9773,6176,108927810,55715193,53212616,1040590751,53698,2556,218.95,10452829,91297959,18447741,53787239,869,223815,302528,0,0,85,1185978477,138052194,2930,4089,3227,4820,3522,5720,3039,7844,3231,31225
National,ssp585 (medium confidence),50,2040,0.217,100,0.01,17544,15712,10694,6850,170155677,88931780,81223898,1118243834,55767,2654,243.1,12790813,101645227,20241537,53787239,869,278125,375552,0,0,94,1274051852,203466152,2846,4181,3041,4310,3297,5138,3211,6791,5149,35347
National,ssp585 (medium confidence),50,2040,0.217,250,0.004,18791,17039,11485,7306,246375371,131770359,114605012,1176525744,57778,2740,261.99,15237071,110709869,22100281,54338422,870,323394,401632,0,0,103,1341975667,284036117,2708,4444,2792,3774,3204,4844,3217,5619,6870,39097
National,ssp585 (medium confidence),50,2050,0.313,1,0.6321,842,386,448,394,149053,66706,82347,50832114,24806,1354,4.02,34047,783782,463723,3119798,77,7606,36512,0,0,0,54772206,654430,614,6242,228,18564,0,0,0,0,0,0
National,ssp585 (medium confidence),50,2050,0.313,5,0.1813,12365,10349,7478,4887,29777883,14564478,15213406,835325007,49212,2347,166.41,5699104,65211378,11686028,53558333,858,151944,213856,0,0,74,954308574,47314960,3251,5942,3814,6327,3631,8532,1295,8117,374,20294
National,ssp585 (medium confidence),50,2050,0.313,10,0.0952,13547,11551,8212,5335,45216978,22226111,22990867,903217890,50779,2413,183.74,7092406,73837999,14243521,53787231,868,171678,255584,0,0,78,1031098704,66724583,3200,4581,3488,6488,3889,7605,2267,8306,703,23799
National,ssp585 (medium confidence),50,2050,0.313,25,0.0392,15052,13195,9213,5839,78669767,39774931,38894836,990584156,52771,2503,205.66,9161394,85203392,17060637,53787239,869,204134,292096,0,0,82,1129866883,105095932,3020,4311,3242,5494,3756,6652,3047,7880,1987,28434
National,ssp585 (medium confidence),50,2050,0.313,50,0.0198,16389,14643,10056,6333,125476868,64653957,60822911,1061766869,54220,2582,225.26,11209036,94324455,18944104,53787239,869,237429,312960,0,0,87,1210191522,155867438,2802,3975,3164,4553,3455,5520,3180,7743,3788,32429
National,ssp585 (medium confidence),50,2050,0.313,100,0.01,17948,16240,10964,6984,192383669,101164258,91219411,1137131977,56645,2687,249.29,13609023,104875312,20788984,53787239,869,292436,385984,0,0,99,1296180512,227074111,2678,4377,2991,3840,3243,5001,3371,6372,5665,37055
National,ssp585 (medium confidence),50,2050,0.313,250,0.004,19166,17559,11722,7444,272996312,146573975,126422338,1197655541,58359,2768,267.9,16144390,113744069,22588519,54338422,870,337658,417280,0,0,106,1366155311,312066879,2581,4285,2748,3630,3140,4838,3209,5390,7488,40216
National,ssp585 (medium confidence),50,2060,0.408,1,0.6321,1031,475,555,476,241321,106543,134778,59366109,26741,1435,5.04,45353,909404,563607,4220527,88,11739,36512,0,0,0,64532552,862019,729,7477,302,19264,0,0,0,0,0,0
National,ssp585 (medium confidence),50,2060,0.408,5,0.1813,12850,10981,7783,5067,35834780,17618944,18215836,861913400,49806,2376,173.89,6379772,68985891,12610053,53787231,868,164443,239936,0,0,75,984926459,54989048,3062,5004,3655,6594,3962,7798,1681,8723,490,21687
National,ssp585 (medium confidence),50,2060,0.408,10,0.0952,13994,12178,8485,5509,53417773,26515371,26902402,929622924,51337,2445,190.79,7806037,77314224,14987586,53787231,868,183939,271232,0,0,78,1060995612,76395334,3034,4313,3377,6063,3968,7290,2674,8133,941,25538
National,ssp585 (medium confidence),50,2060,0.408,25,0.0392,15457,13802,9479,5978,91559291,46697366,44861925,1014772055,53226,2530,211.25,9899599,88110992,17609844,53787239,869,217240,297312,0,0,86,1156967598,119285973,2819,3980,3250,5153,3694,6029,3179,8002,2515,30062
National,ssp585 (medium confidence),50,2060,0.408,50,0.0198,16819,15192,10338,6481,143668260,74445100,69223160,1081129170,54747,2607,230.92,11979740,97304148,19439490,53787239,869,251177,328608,0,0,89,1232549165,175338667,2664,3523,3155,4560,3331,5333,3331,7659,4338,33672
National,ssp585 (medium confidence),50,2060,0.408,100,0.01,18325,16773,11203,7122,215913050,114197387,101715663,1155211401,57094,2711,254.82,14449823,107855907,21309144,53787239,869,307838,396416,0,0,102,1317250963,251979855,2569,4006,2871,3914,3250,4695,3384,6375,6251,38104
National,ssp585 (medium confidence),50,2060,0.408,250,0.004,19486,18074,11910,7576,300653000,161969801,138683199,1212531993,59119,2799,272.98,17081497,116404528,23063938,54338422,870,352239,438144,0,0,109,1383713086,341150675,2379,4105,2719,3935,3048,4375,3227,5228,8113,41476
National,ssp585 (medium confidence),50,2070,0.522,1,0.6321,1778,599,1003,775,385995,172452,213542,114931866,29716,1558,9.48,65011,1395091,769328,6960653,114,17345,57376,0,0,0,123344985,1237679,1366,9565,410,18532,2,1619,0,0,0,0
National,ssp585 (medium confidence),50,2070,0.522,5,0.1813,13800,11604,8363,5437,44380953,21995146,22385807,914651355,51163,2439,187.71,7227594,75844910,13615374,53787231,868,178236,255584,0,0,76,1044539080,65402157,3295,4899,3453,6258,4133,7646,2239,8738,680,23622
National,ssp585 (medium confidence),50,2070,0.522,10,0.0952,14931,12782,9117,5814,64878293,32631961,32246331,982831112,52695,2510,203.92,8687161,84325906,15839802,53787231,868,199303,276448,0,0,83,1121220697,89604558,3234,4809,3310,5562,3945,7062,3090,8389,1352,26873
National,ssp585 (medium confidence),50,2070,0.522,25,0.0392,16328,14366,10044,6284,109343735,56414036,52929698,1058711549,54326,2582,223.14,10808643,94368044,18225920,53787239,869,232492,312960,0,0,89,1207179792,138610790,3005,4070,3152,4818,3575,5768,3409,7998,3187,31672
National,ssp585 (medium confidence),50,2070,0.522,50,0.0198,17672,15724,10845,6827,167993332,87674697,80318635,1126179057,56413,2672,242.34,12933587,102874602,20047131,53787239,869,267842,359904,0,0,99,1283200802,201241892,2888,4070,3021,4385,3303,5519,3442,6808,5018,35631
National,ssp585 (medium confidence),50,2070,0.522,100,0.01,19056,17318,11658,7398,246235746,131130972,115104774,1187973851,58417,2770,265.29,15498261,113037173,21928779,54338422,870,327651,427712,0,0,106,1355777157,283990437,2671,4406,2792,3978,3223,4617,3360,5527,7010,39889
National,ssp585 (medium confidence),50,2070,0.522,250,0.004,20166,18577,12346,7820,334995059,181138436,153856622,1248171611,60149,2855,283.61,18256194,121225728,23673786,54338422,870,367823,503344,0,0,115,1424239105,377292862,2468,4158,2679,4208,2964,3945,3201,5068,8854,42770
National,ssp585 (medium confidence),50,2080,0.646,1,0.6321,2598,793,1564,1034,594328,270938,323390,156651981,31736,1648,15.15,97942,2269394,1052588,8165091,138,23361,67808,0,0,0,167154275,1768218,2062,9771,426,5634,110,16331,0,0,0,0
National,ssp585 (medium confidence),50,2080,0.646,5,0.1813,14544,12207,8850,5694,55310341,27760520,27549821,964422028,52206,2491,198.84,8181848,81625297,14609504,53787231,868,193347,266016,0,0,82,1100100572,78295040,3274,4766,3338,5895,4068,7237,2870,8541,994,25767
National,ssp585 (medium confidence),50,2080,0.646,10,0.0952,15642,13415,9587,6055,79850245,40654751,39195494,1018165475,53650,2555,213.46,9668255,89363071,16677182,53787239,869,217532,302528,0,0,86,1161618313,106413213,3184,4496,3156,5482,3852,6221,3484,8462,1966,28989
National,ssp585 (medium confidence),50,2080,0.646,25,0.0392,16980,14916,10447,6533,131463594,68496417,62967177,1087823794,55315,2629,231.95,11822110,98480757,18861238,53787239,869,251649,333824,0,0,91,1240425614,162398591,2900,3918,3110,4564,3364,5668,3665,7786,3941,33379
National,ssp585 (medium confidence),50,2080,0.646,50,0.0198,18253,16273,11206,7047,197249262,103857301,93391961,1151843599,57306,2715,250.86,14005568,106919466,20739541,54338422,870,284313,385984,0,0,103,1313487471,232278684,2788,4296,2904,3891,3280,5387,3465,6120,5816,37612
National,ssp585 (medium confidence),50,2080,0.646,100,0.01,19601,17818,12007,7594,281676657,150941002,130735654,1216586602,59328,2811,274.06,16683087,117302180,22568641,54338422,870,348753,438144,0,0,110,1388665348,321277138,2556,4615,2755,3490,3115,4561,3300,5614,7875,41048
National,ssp585 (medium confidence),50,2080,0.646,250,0.004,20677,19026,12646,8031,373767070,202757136,171009935,1270768341,60995,2895,291.1,19574684,124812520,24377965,54338422,870,386594,524208,0,0,123,1450443491,418106314,2368,3998,2605,4096,2836,3963,3197,4726,9671,44212
National,ssp585 (medium confidence),50,2090,0.796,1,0.6321,4292,1441,2655,1637,982587,457895,524691,271092801,34828,1766,31.4,187384,5579544,1486711,9990310,178,31826,104320,0,0,5,286766975,2688508,3502,10550,576,5905,214,18373,0,0,0,0
National,ssp585 (medium confidence),50,2090,0.796,5,0.1813,15749,13461,9643,6106,71983055,36780944,35202111,1023681661,53766,2564,214.09,9372525,89388081,15712084,53787239,869,214494,307744,0,0,86,1167164725,97282157,3547,4834,3220,5862,3828,6505,3557,8450,1597,28115
National,ssp585 (medium confidence),50,2090,0.796,10,0.0952,16730,14578,10278,6452,102346104,52886570,49459534,1073310746,54705,2611,227.58,10878111,96462214,17563481,53787239,869,238584,323392,0,0,89,1223883591,131026280,3334,4187,3177,4453,3498,6401,3865,7895,2856,31769
National,ssp585 (medium confidence),50,2090,0.796,25,0.0392,18045,16018,11085,6960,163137392,85929035,77208356,1141353855,57174,2708,246.39,13081214,104985486,19626188,53787239,869,272544,359904,0,0,98,1300486484,196117337,3134,4580,2989,4277,3260,5385,3759,6907,4903,36025
National,ssp585 (medium confidence),50,2090,0.796,50,0.0198,19225,17358,11786,7439,236884688,126037153,110847535,1197745428,58960,2792,264.91,15360774,113463681,21562005,54338422,870,307203,417280,0,0,113,1365964811,274114670,2961,4830,2779,3974,3155,4714,3517,5658,6813,39784
National,ssp585 (medium confidence),50,2090,0.796,100,0.01,20518,18807,12560,7958,327814130,176709527,151104603,1264369830,60741,2882,286.84,18192902,123030166,23327594,54338422,870,372302,498128,0,0,125,1442236546,369706927,2699,4417,2656,4158,2986,3868,3264,4999,8913,43299
National,ssp585 (medium confidence),50,2090,0.796,250,0.004,21518,19896,13161,8357,422571300,230017855,192553445,1313411599,62397,2964,302.87,21240731,129802148,25191706,54705877,871,415511,555504,0,0,131,1498475128,469419247,2491,4250,2551,4219,2733,3726,3158,4742,10585,45460
National,ssp585 (medium confidence),50,2100,0.964,1,0.6321,5213,2038,3196,2017,1641418,759385,882034,338496799,36234,1827,42.65,360818,9202781,2015842,11099785,221,43741,109536,0,0,8,358908901,4061820,3928,8324,932,8092,353,19818,0,0,0,0
National,ssp585 (medium confidence),50,2100,0.964,5,0.1813,16322,14042,10004,6318,93877576,48697862,45179714,1051093051,54444,2599,221.84,10721216,93299418,16865169,53787239,869,237084,318176,0,0,88,1198497883,121701045,3091,3979,3082,4951,3583,6339,4046,7631,2520,31544
National,ssp585 (medium confidence),50,2100,0.964,10,0.0952,17280,15163,10594,6686,130990039,68639638,62350400,1097491989,55759,2655,235.24,12247634,99879520,18476519,53787239,869,261107,344256,0,0,93,1251503005,161975298,2890,3844,3051,4531,3352,5690,3958,7366,4029,34328
National,ssp585 (medium confidence),50,2100,0.964,25,0.0392,18556,16560,11398,7158,202448686,107841723,94606963,1164312106,57751,2736,253.62,14518379,108278673,20521821,54338422,870,294362,380768,0,0,104,1327309969,237783249,2722,4109,2827,3979,3277,4824,3617,5867,6113,38972
National,ssp585 (medium confidence),50,2100,0.964,50,0.0198,19703,17853,12076,7627,284554011,152755403,131798608,1221324516,59899,2835,271.53,16926119,116420887,22457601,54338422,870,334806,438144,0,0,118,1392521969,324272537,2532,4346,2721,3715,3073,4539,3295,5486,8082,41813
National,ssp585 (medium confidence),50,2100,0.964,100,0.01,20973,19257,12837,8136,381359299,206693324,174665975,1283246167,61349,2913,293.24,19946542,125954821,24212691,54338422,870,398817,524208,0,0,127,1464063617,425917349,2301,3550,2593,4294,2851,3836,3219,4748,10009,44921
National,ssp585 (medium confidence),50,2100,0.964,250,0.004,21941,20332,13410,8531,478370795,261177854,217192941,1335632186,62997,2990,308.61,23158246,131950531,26085179,54705877,871,453127,565936,0,0,133,1522854529,528067347,2177,3351,2366,3971,2713,4281,2987,4266,11698,47128
National,ssp585 (medium confidence),50,2110,1.086,1,0.6321,6022,2754,3701,2321,2485501,1153276,1332224,400681331,37882,1893,56.83,616498,14712460,2402074,12270089,255,54896,125184,0,0,17,427789064,5558969,4064,7731,1487,9315,429,8834,42,12002,0,0
National,ssp585 (medium confidence),50,2110,1.086,5,0.1813,16886,14647,10348,6538,113476755,59502837,53973917,1078605310,55003,2631,229.58,11704857,96932740,17599358,53787239,869,252657,333824,0,0,91,1229659113,143033626,2902,3624,3063,4550,3429,6264,4090,7300,3402,33265
National,ssp585 (medium confidence),50,2110,1.086,10,0.0952,17848,15743,10927,6921,155835159,82477172,73357987,1124675777,56726,2691,242.71,13259639,103136062,19081030,53787239,869,278955,365120,0,0,95,1281964197,188454783,2747,3694,3000,4546,3217,5370,3914,6673,4970,36443
National,ssp585 (medium confidence),50,2110,1.086,25,0.0392,19058,17074,11711,7347,235061558,126239518,108822040,1188935280,58647,2783,260.35,15596926,111312486,21190292,54338422,870,310746,391200,0,0,107,1354977388,272159522,2573,3958,2768,3809,3136,4580,3474,5884,7107,40416
National,ssp585 (medium confidence),50,2110,1.086,50,0.0198,20182,18349,12375,7807,322314360,173909086,148405274,1248039404,60550,2870,277.84,18110762,119271582,23063236,54338422,870,354408,453792,0,0,122,1422103200,363842765,2375,3802,2680,4034,2972,4065,3278,5621,8877,43028
National,ssp585 (medium confidence),50,2110,1.086,100,0.01,21432,19678,13118,8314,421926342,229579702,192346640,1307159394,62052,2947,299.51,21278965,128571853,24888956,54338422,870,421061,555504,0,0,132,1490625173,468515324,2220,3461,2501,4260,2764,3622,3151,4620,10796,46089
National,ssp585 (medium confidence),50,2110,1.086,250,0.004,22367,20759,13670,8697,519696572,284232607,235463965,1360232482,63761,3029,313.98,24597871,133909418,26757326,54705877,871,480613,581584,0,0,140,1549429360,571532383,2070,3416,2279,3837,2634,4063,2920,4078,12464,48367
National,ssp585 (medium confidence),50,2120,1.235,1,0.6321,7422,4444,4526,2896,4038061,1937803,2100258,507558384,40367,2000,81.23,1111852,25225691,2902665,15272731,326,71555,135616,0,0,27,548192422,8124133,4364,7919,2389,9158,499,5386,170,17904,0,0
National,ssp585 (medium confidence),50,2120,1.235,5,0.1813,17903,15838,10948,6955,141747942,75379317,66368625,1127472119,56343,2687,242.42,12917979,102812562,18391802,53787239,869,274035,365120,0,0,96,1284437040,173331758,3014,3673,3062,4253,3257,5967,3954,6765,4616,35685
National,ssp585 (medium confidence),50,2120,1.235,10,0.0952,18790,16828,11527,7263,191044614,102323338,88721275,1173010453,57864,2753,255.35,14521995,108863364,19823950,54338422,870,300184,380768,0,0,108,1336593006,225690742,2821,3885,2943,4018,3176,5053,3624,6260,6226,38648
National,ssp585 (medium confidence),50,2120,1.235,25,0.0392,19897,18107,12222,7675,278653602,150847983,127805619,1230601687,60138,2848,272.24,16963983,116652540,21994060,54338422,870,333265,453792,0,0,121,1402046441,317944910,2626,4319,2686,3510,3062,4668,3260,5463,8263,42178
National,ssp585 (medium confidence),50,2120,1.235,50,0.0198,21009,19305,12896,8113,370714855,201197760,169517095,1286535490,61711,2925,289.72,19623595,124565971,23794241,54338422,870,380146,524208,0,0,134,1465964090,414512836,2471,3949,2618,4090,2793,3883,3214,4793,9913,44996
National,ssp585 (medium confidence),50,2120,1.235,100,0.01,22121,20602,13527,8594,472989715,258333282,214656433,1344741129,63502,3024,309.42,22980892,132323963,25660728,54705877,871,451873,576368,0,0,139,1532347337,522083208,2261,3677,2349,4058,2723,4144,3017,4189,11771,47434
National,ssp585 (medium confidence),50,2120,1.235,250,0.004,23034,21587,14060,8974,571051834,312855416,258196418,1392044380,64950,3091,322.94,26407327,137021141,27497680,54705877,871,510628,607664,0,0,146,1584379062,625467469,2092,3521,2189,3651,2594,4238,2746,3868,13413,49672
National,ssp585 (medium confidence),50,2130,1.378,1,0.6321,8247,5310,5008,3239,6224973,3043785,3181188,559617045,41940,2064,95.38,1737045,32017330,3524128,21447768,419,88546,146048,0,0,34,613228191,11574692,3966,7112,3308,8657,698,7164,275,19007,0,0
National,ssp585 (medium confidence),50,2130,1.378,5,0.1813,18478,16389,11321,7157,173242667,93267393,79975273,1154453366,57524,2737,250.52,14107753,106342973,19094509,53787239,869,294491,375552,0,0,101,1314959130,206739419,2736,3758,3015,4143,3144,5331,3693,6560,5890,37732
National,ssp585 (medium confidence),50,2130,1.378,10,0.0952,19313,17359,11870,7443,229169276,123967104,105202172,1199623656,59230,2809,263.25,15766600,112524797,20582998,54338422,870,321115,432928,0,0,112,1366919802,265839990,2593,4525,2864,3536,3073,4509,3435,6123,7348,40537
National,ssp585 (medium confidence),50,2130,1.378,25,0.0392,20409,18606,12542,7867,323507271,176302472,147204799,1259679514,61009,2895,279.79,18327787,119862700,22732801,54338422,870,354265,479872,0,0,128,1434360508,364922125,2377,3885,2672,3957,2898,4182,3285,5268,9177,43717
National,ssp585 (medium confidence),50,2130,1.378,50,0.0198,21466,19753,13161,8305,419014316,228632715,190381600,1309224406,62515,2976,296.22,21153660,127161606,24564864,54338422,870,407572,545072,0,0,137,1491269506,465140412,2245,3555,2528,4341,2713,3725,3168,4431,10812,46463
National,ssp585 (medium confidence),50,2130,1.378,100,0.01,22566,21027,13789,8777,522781220,286234611,236546609,1370890524,64227,3062,315.3,24666227,134428392,26433461,54705877,871,484566,592016,0,0,140,1560616810,574365473,2053,3493,2290,3746,2611,4136,2920,3994,12692,48858
National,ssp585 (medium confidence),50,2130,1.378,250,0.004,23459,22006,14326,9133,620660650,340753047,279907604,1415847359,65685,3126,328.93,28187532,139053167,28140860,54705877,871,537977,633744,0,0,151,1610240147,677527020,1943,3304,2110,3414,2471,4186,2726,3951,14209,50830
National,ssp585 (medium confidence),50,2140,1.515,1,0.6321,9307,6875,5649,3658,9104937,4469086,4635851,634761323,43839,2143,114.66,2457193,41442413,4423674,30722735,546,103150,172128,0,0,42,707098599,16088955,3866,7053,3895,8094,1140,8548,405,19230,1,914
National,ssp585 (medium confidence),50,2140,1.515,5,0.1813,19193,17514,11776,7417,207856345,112966020,94890326,1192187837,58768,2801,260.68,15277423,111061678,19767556,53787239,869,316451,432928,0,0,112,1357469681,243217776,2690,4168,2930,3796,3106,4708,3476,6196,6991,39900
National,ssp585 (medium confidence),50,2140,1.515,10,0.0952,19938,18400,12235,7703,269369142,146872969,122496173,1230180889,60370,2866,272.46,17005856,116494949,21327966,54338422,870,339507,479872,0,0,125,1401494132,308042471,2475,4422,2770,3517,3025,4562,3336,5668,8332,42201
National,ssp585 (medium confidence),50,2140,1.515,25,0.0392,21068,19535,12939,8129,369114931,202304913,166810018,1289118852,61759,2937,288.61,19695575,123703513,23389488,54338422,870,378899,529424,0,0,134,1467690210,412578893,2367,3708,2584,4101,2827,3710,3169,4897,10121,45343
National,ssp585 (medium confidence),50,2140,1.515,50,0.0198,22047,20704,13498,8549,466750950,255728766,211022184,1340780100,63540,3025,304.63,22690596,130005953,25308407,54338422,870,438486,565936,0,0,139,1525690411,515188439,2209,3360,2381,4277,2719,3589,3023,4579,11715,47735
National,ssp585 (medium confidence),50,2140,1.515,100,0.01,23141,21833,14136,9005,571106153,313365053,257741100,1396312148,65143,3104,322.92,26322580,137225717,27170122,54705877,871,515791,623312,0,0,144,1588867054,625114645,2029,3499,2225,3493,2545,4191,2793,3956,13549,50004
National,ssp585 (medium confidence),50,2140,1.515,250,0.004,23997,22758,14645,9352,668263803,367761021,300502782,1444728159,66325,3161,335.42,29921299,141599486,28750431,54957846,872,564694,654608,0,0,155,1641940099,727500227,1912,3219,2105,3079,2331,4044,2677,4224,14972,51759
National,ssp585 (medium confidence),50,2150,1.644,1,0.6321,10286,7616,6234,4052,12644393,6239594,6404799,711961724,45408,2213,132.06,3225576,50025424,5561844,37759926,635,116825,182560,0,0,52,799929634,21548639,3835,6758,4117,7776,1799,8946,428,5597,107,16331
National,ssp585 (medium confidence),50,2150,1.644,5,0.1813,19842,18017,12176,7666,244175773,133809893,110365881,1223174325,60241,2862,270.0,16421137,115150350,20446957,54338422,870,335905,474656,0,0,118,1393137753,281379772,2635,4772,2875,3617,3071,4462,3340,5853,7921,41537
National,ssp585 (medium confidence),50,2150,1.644,10,0.0952,20644,18907,12668,7976,310367208,170440429,139926780,1265440134,61463,2920,281.49,18219230,120301480,22025402,54338422,870,362090,490304,0,0,129,1440570341,350973930,2503,4487,2706,3644,2993,4199,3149,5461,9293,43672
National,ssp585 (medium confidence),50,2150,1.644,25,0.0392,21681,19998,13295,8386,414176935,227919534,186257401,1322787100,62813,2987,297.4,21057166,127475808,24025966,54338422,870,407382,550288,0,0,138,1505151618,459667450,2390,3653,2472,3987,2747,3776,3111,4564,10961,46833
National,ssp585 (medium confidence),50,2150,1.644,50,0.0198,22621,21136,13836,8785,512404467,281513655,230890812,1371793608,64261,3066,313.49,24194240,133815145,25963819,54705877,871,468866,592016,0,0,140,1560906646,563031391,2162,3442,2360,3706,2648,4103,2904,3891,12547,49119
National,ssp585 (medium confidence),50,2150,1.644,100,0.01,23671,22220,14459,9212,616873687,339241689,277631998,1423714392,65857,3137,330.32,27933490,139791649,27781183,54705877,871,540107,638960,0,0,151,1618850878,673128467,2014,3287,2198,3439,2424,4434,2758,3474,14277,51223
